timestamp,blocknumber,chain,contract,answer,roundId,updatedAt,latest
1650430070,10152000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308714493956,18446744073709676050,1650430026,308714493956
1650435366,10159000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310308000000,18446744073709676072,1650435127,310308000000
1650427187,10146000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309215244242,18446744073709676038,1650427138,309215244242
1650432974,10156000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308954000000,18446744073709676061,1650432484,308954000000
1650434544,10158000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309759866785,18446744073709676067,1650434462,309759866785
1650443515,10168000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309960000000,18446744073709676105,1650443298,309960000000
1650448702,10173000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310667900000,18446744073709676128,1650448377,310667900000
1650441469,10166000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309236316390,18446744073709676099,1650441383,309236316390
1650449869,10174000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310187000000,18446744073709676134,1650449468,310187000000
1650438197,10162000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309848000000,18446744073709676078,1650438154,309848000000
1650438875,10163000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310502356238,18446744073709676084,1650438854,310502356238
1650437271,10161000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309942527892,18446744073709676076,1650437271,309942527892
1650450952,10175000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311680000000,18446744073709676141,1650450918,311680000000
1650436249,10160000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309917000000,18446744073709676074,1650435474,309917000000
1650447672,10172000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311002222670,18446744073709676122,1650447419,311002222670
1650445542,10170000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310048476040,18446744073709676114,1650445468,310048476040
1650440575,10165000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309382379832,18446744073709676094,1650440438,309382379832
